membership:pair_set_id	pair
ALL	147a9822-8704-4a7f-b856-9a659f4717b3_e3c60228-cabb-4ec2-a76e-a10ebf684dfd
ALL	f642ec37-b771-4b55-a133-a54f3b54ac99_87f5dd83-fc2d-4dfe-9117-77f07f7fabb7
ALL	0d5aa7a3-3488-4339-b8f1-e4971912e2bc_48d3fc2d-2194-4dcb-8366-6c01f185bbdb
ALL	e11babda-c07c-4406-85ed-0b1d45985017_b4ab1864-4817-4c03-8c8c-efd13bae6a5c
ALL	660954c6-51ed-4b74-8eb0-65c282da3971_580dc219-de38-4381-ba33-5b24bb1c90ec
ALL	b6359ede-df10-44b9-a2e2-bbf900eeb241_1afd00ca-93bf-434f-b31e-ffc4605dfd1d
ALL	2a532346-0008-4af8-99bc-d709585da1d6_ebe9fce5-d886-408e-ac4f-4adc5a52d460
ALL	6bfd7e43-77e4-4666-9b28-c5d4cdcd6ad7_5b93458d-adcf-4843-995b-94dbcd85921e
ALL	efe1592d-ef98-40df-b31e-545baef69207_b22acc3d-8891-4090-bfeb-a74631729e11
ALL	eadfbcf9-0058-4021-8dde-7296d441e42f_a9d3364e-1e6e-44d5-9d90-3b787183c089
ALL	5431dd0b-64ae-48ed-8da3-0a21dbed9e9e_b4c29cbf-edfc-4b55-aab0-357e016e1b44
ALL	b599719f-f028-45eb-8464-ecf9ad60179f_bc492225-2f1b-46af-bf8b-4cbacfc1d358
ALL	4530d39f-1a96-46b3-9964-cba7c03ad9c9_06877bb2-15b9-40a3-b07b-1433044f6d82
ALL	6961fffe-50b4-4296-8390-196b6070f739_a523109d-4228-469b-9ac5-0a2585826753
ALL	6f261668-4373-4bf7-940b-38acf79b97b5_cd907a78-19ea-4a70-b245-a7d579d16951
ALL	1940c04b-a08a-4cce-9915-483656d5b4c3_7aa7537c-0c11-4a16-8ed9-e2a90b9eac92
ALL	314e66df-0adc-4b7f-98e0-a32929192c71_3c233c9c-ab69-40ec-8009-5eceaa4cc2bb
ALL	6adbf536-e89b-4148-8ed6-9b9117f78c64_213a288c-e033-46b7-b9ae-5a37ab4affee
ALL	f0471d79-d107-4809-976e-fe5b231f0e9d_444edc2c-d4d2-48a1-95bd-4bc55bf552c4
ALL	3bc62725-ad6d-4685-bc50-0f1127363d90_c91039ed-b5c1-4ce0-b399-a1c16546965f
ALL	4c7ed667-0015-48e5-a262-cabd54a35244_fcea268b-09ae-495a-abca-4eaf6fa40720
ALL	f984e167-e005-438d-ac04-d4825043b128_15303325-87a1-47e5-88c3-0fa0fb9437fb
ALL	93ce6743-424b-4a1e-8748-e11756399b2b_88de5c12-e551-4b37-b7d9-046e53dba405
ALL	ca44a8bf-428e-48b5-ae58-614f9a3e0fd8_ecd403de-c586-4a96-a4ef-de568c592c7c
ALL	b85be663-edba-4e1e-a10c-d0297744a0e9_32a1654e-0650-4d90-98ee-b438b4005df0
ALL	159debac-79e0-4727-940c-020e120f8347_e09b1fe6-3045-49e5-97c4-79ff2fae1372
ALL	3a36b403-ea38-49f9-9c28-710c5d141164_15a0f69e-6bcb-4680-b4f4-36f03e58012b
ALL	70d8df1b-251c-4b3d-9de8-c20facd4cad8_7ba4d9e6-cd3b-4365-ba7d-3f43a98f3fe2
ALL	e24e7c7e-1cd5-4c45-b50c-a731f894cdbe_083c43a9-9c3d-4271-9514-9f1a61d3985f
ALL	6c141702-104f-4ce1-ba82-1add65f07d7f_d6da1abe-5a1b-45e2-ac16-705b81662347
ALL	2223917e-5ff9-4726-99be-c73b19522265_12189ce3-8af1-4aee-8c17-c6fc5292232f
ALL	4c932085-e46b-4544-a32c-c38b2bac837a_fa361ded-411c-4bd4-8f35-81733be85752
ALL	b0763e0d-56a7-4953-ad36-c3b218c059b3_8e23740c-1ee6-4ccc-a5a4-2e89f3e3557d
ALL	8fa798fe-f032-4d77-b362-06261db78e6d_6df53651-4c7a-4b9f-b85f-9cbd5de65a3f
ALL	05415f21-4c6d-4cf4-924c-9c1eb769e696_bcc2d51e-f209-4310-8ffa-8f40651be3d6
ALL	b1de1587-febd-4e50-99ac-eb3dcb23033a_4129fb27-efcf-46cd-b062-74c14adbae03
ALL	464c704d-fa2e-4ec1-b77c-4441422082eb_59c2072e-cbd4-40ae-ad64-6552c3461b0a
ALL	4320c739-978f-4ebf-85c6-23d4735a38c1_17dcb09f-0c6d-4b7e-aaf8-7171e954d4d3
ALL	040438cf-a4ba-4f06-b562-73c79738f53e_c7aded24-8458-4ecd-a8e6-30d8623a963c
ALL	e61873d5-bfd2-4fcc-9f9e-ca80779d36b7_4185f422-df90-463c-ab85-87437eb0502c
ALL	a56aa062-cc7f-4ceb-96d6-2a6c251fc9b5_631e7412-10b9-49c3-9e29-a7da281060a4
ALL	08f10bb1-6dd4-4f36-86a3-1801f9762187_ea5ae461-ba38-4045-9648-2baac12703e2
ALL	2dc5d195-dede-4511-9415-c7bd3070bbd3_8d0f9744-1fba-4ecb-ad4e-a096206f84fe
ALL	c53140b8-0058-4bb2-be77-5121cd0e5b95_e1fe63f9-ed49-4313-a762-d7bcfbf5535c
ALL	3de1ba17-00fc-462f-92a4-096e8112fd89_a7c3bc59-6a74-4ce0-a487-d45c6c82ab1b
ALL	f472b29c-f85a-422e-8446-453468ab9cc9_42cd6126-fbfc-4181-80da-66ece205fad7
ALL	ef48e806-e31c-4a11-afe8-dcc232357329_c14eb1f6-791e-491f-8b60-f9856daf77b8
ALL	b58f47b2-c3ce-49a2-9bd2-f4c2cbda734c_4c8285d6-409c-44c2-9fa4-57be540255bb
ALL	3490858a-b2ef-4700-91ea-5e71c71cff67_ee01f0cd-3440-4939-bb28-79e1ef419e43
ALL	79a531b5-1bf5-442b-bef7-72b9fc628f5f_9416a52d-a5ec-44e2-bebe-db381e0367ae
ALL	17f2ecdd-59bb-4251-a1b3-2e0a461ea070_d1368d8c-e67f-4b41-8823-863fb8ec1bbf
ALL	c7f97f19-47ae-48d3-a90a-0162d3975747_d76d172b-8dd8-4cbb-aa13-4190c5bcbeb4
ALL	1624f434-259b-4782-afe1-7ac3d13d7807_3b917d08-722e-44fd-9930-e7b7bebf2489
ALL	d9e29db0-558c-4bd5-aa94-15d5d57110b1_f933f044-91c1-4790-9034-c493a15ea033
ALL	af9f631b-2857-48e2-8d77-34f66c1c6149_5d4f8180-0b35-463d-8281-ad6d588e6c24
ALL	960d194f-fe39-42a0-831d-5c031cf93544_793be994-dedd-4a82-a409-89e0832abf23
ALL	5ae24b78-4c64-4a08-bd13-3d58182215ad_738c04b7-3da3-4d5a-ad6a-defb5e1adef8
ALL	0edccd9b-72e9-4c69-899e-4bba4dbacb40_ced2fbf9-7eff-4a09-bb0b-b347e27e6a20
ALL	22ff97e9-f168-48bb-9b61-6f50aba08d27_b90e2c2e-08e1-419b-a44f-dd1cc9bd6512
ALL	cee987ef-2eb6-4cdd-8094-331de8ec38ca_f80c863e-107b-4f5a-98d3-150aed42e3c2
ALL	df545b98-f81f-4e0d-a714-90b406f2a238_6f2e3e26-b9bd-4235-a7ca-bebc6081191a
ALL	4b4ddc10-5b37-42d2-bbf8-b0cac95ae1b3_e2f1c7c5-1079-45e8-9937-93af687bfaa8
ALL	3f33a14d-7797-4ade-85f7-1dbec18f774f_00eb938e-8d64-4103-8782-ce13f24cd2a6
ALL	a9d130f4-84e6-4f3c-982f-69971b5b7a46_5a388f4e-7963-45bf-9a58-7e425e878999
